#Create Time :2023-04-12 16:23:08.172466 
87154.957209 9.030482 0.502182 -4.236069
87154.962152 9.012426 0.553503 -4.213886
87154.967096 8.980772 0.576619 -4.235046
87154.972040 8.978499 0.589356 -4.259980
87154.976953 8.951325 0.553682 -4.240398
87154.981867 8.969538 0.537505 -4.262901
87154.986750 8.997252 0.533548 -4.271742
87154.991663 9.024885 0.530940 -4.280701
87154.996576 9.037701 0.521849 -4.294983
87155.001490 9.029473 0.499308 -4.286752
87155.006403 9.050878 0.540113 -4.279903
87155.011316 9.026399 0.564025 -4.263620
87155.016230 9.002350 0.579274 -4.253845
87155.021143 9.021768 0.557413 -4.246018
87155.026026 9.029607 0.515040 -4.266642
87155.030939 8.996463 0.529922 -4.267722
87155.035883 8.966859 0.495940 -4.287453
87155.040827 8.937040 0.500621 -4.300715
87155.045771 8.923010 0.501055 -4.315945
87155.050714 8.907973 0.507587 -4.313957
87155.055658 8.865553 0.500984 -4.322839
87155.060602 8.869695 0.571423 -4.285547
87155.065546 8.844244 0.594356 -4.329755
87155.070490 8.852634 0.594818 -4.320727
87155.075403 8.828030 0.607445 -4.328686
87155.080347 8.829964 0.637775 -4.335929
87155.085291 8.869852 0.669858 -4.348806
87155.090235 8.873079 0.680019 -4.345759
87155.095179 8.921591 0.670652 -4.360646
87155.100122 8.906634 0.697372 -4.391606
87155.105036 8.879104 0.697514 -4.399399
87155.109980 8.901132 0.687323 -4.398292
87155.114923 8.933186 0.683656 -4.389182
87155.119867 8.947157 0.695181 -4.406164
87155.124811 8.918434 0.778224 -4.439497
87155.129694 8.895624 0.822586 -4.397764
87155.134546 8.831911 0.861081 -4.361791
87155.139399 8.782904 0.886838 -4.423814
87155.144495 8.763974 0.955219 -4.483359
87155.149439 8.717436 0.939229 -4.487180
87155.154444 8.719889 0.883634 -4.540316
87155.159388 8.733268 0.855743 -4.596161
87155.164331 8.701696 0.818830 -4.659042
87155.169275 8.725616 0.846419 -4.708166
87155.174189 8.737960 0.847433 -4.745762
87155.179132 8.695878 0.861329 -4.780144
87155.184076 8.695916 0.826575 -4.785646
87155.189020 8.737991 0.852728 -4.805273
87155.193964 8.767221 0.900909 -4.792885
87155.198908 8.801301 0.917925 -4.769503
87155.203821 8.766584 0.919780 -4.749667
87155.208765 8.763752 0.919493 -4.705851
87155.213709 8.742861 0.957589 -4.717020
87155.218622 8.720015 0.936795 -4.681989
87155.223566 8.715572 0.913258 -4.712359
87155.228510 8.726918 0.896632 -4.788274
87155.233454 8.704576 0.860079 -4.796694
87155.238337 8.697008 0.808820 -4.786356
87155.243280 8.818986 0.769060 -4.752793
87155.248224 8.716457 0.813395 -4.746462
87155.253168 8.712771 0.646923 -4.716184
87155.258112 8.809060 0.598698 -4.625946
87155.263056 8.803002 0.559377 -4.567227
87155.267969 8.815777 0.452953 -4.533108
87155.272913 9.024651 0.321227 -4.501618
87155.277857 9.125891 0.269634 -4.457958
87155.282801 9.010394 0.281716 -4.424405
87155.287745 8.935990 0.282547 -4.410110
87155.292688 8.787473 0.368207 -4.366002
87155.297602 8.674547 0.566520 -4.311461
87155.302546 8.685473 0.653210 -4.301970
87155.307489 8.683826 0.671326 -4.359758
87155.312433 8.767736 0.756870 -4.503653
87155.317347 8.835294 0.809359 -4.600434
87155.322321 8.919401 0.767336 -4.687484
87155.327265 8.921531 0.720503 -4.744098
87155.332209 8.885256 0.702131 -4.774041
87155.337152 8.970953 0.710857 -4.742026
87155.342096 8.955015 0.681770 -4.665321
87155.347040 8.864704 0.644198 -4.638277
87155.351953 8.915692 0.625022 -4.606634
87155.356897 8.934885 0.663925 -4.587907
87155.361841 8.872188 0.615354 -4.634441
87155.366755 8.845238 0.609704 -4.655374
87155.371668 8.834023 0.526268 -4.629784
87155.376612 8.817753 0.490744 -4.634009
87155.381556 8.805635 0.467807 -4.608089
87155.386499 8.761461 0.419135 -4.577963
87155.391443 8.785795 0.432133 -4.579151
87155.396357 8.772956 0.436254 -4.558109
87155.401300 8.769217 0.398271 -4.479174
87155.406244 8.764913 0.418212 -4.487912
87155.411188 8.863799 0.391731 -4.501643
87155.416132 8.880833 0.344036 -4.509058
87155.421045 8.925681 0.314450 -4.491791
87155.425989 8.955314 0.375715 -4.461090
87155.430933 8.872552 0.462688 -4.492648
87155.435877 8.849667 0.497842 -4.447485
87155.440790 8.837217 0.511373 -4.439873
87155.445734 8.882293 0.486970 -4.419695
87155.450678 8.921406 0.531904 -4.443768
87155.455622 8.844233 0.623522 -4.465741
87155.460566 8.856720 0.668120 -4.467243
87155.465509 8.902948 0.715067 -4.527841
87155.470453 8.864501 0.831536 -4.576106
87155.475397 8.787893 0.944530 -4.584455
87155.480310 8.822492 0.977674 -4.688285
87155.485254 8.880434 0.903594 -4.754767
87155.490198 8.811193 1.007973 -4.655332
87155.495142 8.635970 1.161445 -4.767992
87155.500055 8.482632 1.136188 -4.903300
87155.504999 8.457685 1.151238 -4.929289
87155.509943 8.426080 1.088474 -4.870622
87155.514887 8.601983 0.896066 -4.974883
87155.519831 8.744127 0.678051 -5.005074
87155.524744 8.726094 0.560028 -5.018104
87155.529688 8.700766 0.532348 -5.054248
87155.534632 8.689499 0.434172 -5.012915
87155.539576 8.679159 0.423497 -4.947771
87155.544489 8.697054 0.373892 -4.871991
87155.549463 8.728966 0.322765 -4.827155
87155.554407 8.742455 0.373132 -4.866225
87155.559351 8.729166 0.422975 -4.842343
87155.564295 8.726887 0.487782 -4.794102
87155.569208 8.713625 0.546753 -4.766541
87155.574152 8.726211 0.654417 -4.732111
87155.579065 8.765917 0.723069 -4.686553
87155.584009 8.777101 0.768512 -4.658341
87155.588953 8.775387 0.834278 -4.606143
87155.593897 8.865483 0.840343 -4.554489
87155.598841 8.861070 0.825038 -4.541086
87155.603785 8.837652 0.843678 -4.598760
87155.608698 8.836065 0.871419 -4.609329
87155.613642 8.812848 0.875049 -4.602271
87155.618586 8.769059 0.846308 -4.587423
87155.623529 8.771862 0.824572 -4.604478
87155.628443 8.770340 0.776595 -4.626392
87155.633387 8.738180 0.688595 -4.667161
87155.638300 8.742746 0.698882 -4.750981
87155.643244 8.705264 0.668111 -4.779282
87155.648188 8.741746 0.642761 -4.802424
87155.653131 8.747776 0.589780 -4.843960
87155.658075 8.735744 0.585542 -4.876681
87155.663019 8.689973 0.587025 -4.897454
87155.667963 8.661718 0.602730 -4.887746
87155.672907 8.685443 0.595462 -4.926671
87155.677851 8.706976 0.606604 -4.909760
87155.682764 8.690337 0.619064 -4.897078
87155.687708 8.673765 0.655606 -4.869887
87155.692652 8.695805 0.659348 -4.852858
87155.697596 8.714357 0.641568 -4.805009
87155.702539 8.749984 0.673069 -4.770707
87155.707453 8.754768 0.712962 -4.741961
87155.712397 8.782295 0.743116 -4.759554
87155.717340 8.754882 0.771536 -4.725928
87155.722284 8.723013 0.801187 -4.695218
87155.727198 8.736924 0.836427 -4.683004
87155.732141 8.716819 0.830450 -4.680947
87155.737085 8.720523 0.821959 -4.692646
87155.742029 8.765005 0.827666 -4.677319
87155.746973 8.805785 0.841206 -4.658696
87155.751917 8.768484 0.819679 -4.649769
87155.756861 8.762225 0.759818 -4.642623
87155.761774 8.772561 0.733052 -4.651525
87155.766718 8.787306 0.746602 -4.688778
87155.771662 8.783365 0.751478 -4.701051
87155.776606 8.809878 0.725070 -4.716190
87155.781580 8.825079 0.696762 -4.710420
87155.786493 8.811467 0.722172 -4.742121
87155.791407 8.767975 0.668880 -4.757676
87155.796350 8.731500 0.684344 -4.758904
87155.801294 8.704624 0.729093 -4.787047
87155.806238 8.649926 0.728291 -4.816414
87155.811151 8.657712 0.749792 -4.821670
87155.816095 8.651687 0.774186 -4.810232
87155.821039 8.647712 0.738178 -4.797777
87155.825983 8.693477 0.729890 -4.805989
87155.830896 8.744181 0.763582 -4.820898
87155.835840 8.698769 0.787504 -4.831454
87155.840784 8.678900 0.782013 -4.832433
87155.845728 8.693743 0.779614 -4.820480
87155.850672 8.710852 0.822673 -4.805832
87155.855616 8.681725 0.820537 -4.782385
87155.860529 8.669619 0.832577 -4.776953
87155.865473 8.701473 0.826854 -4.755428
87155.870447 8.699099 0.801534 -4.753286
87155.875360 8.702312 0.798425 -4.734714
87155.880304 8.733767 0.801467 -4.745098
87155.885248 8.739254 0.813528 -4.751238
87155.890162 8.727576 0.815682 -4.760952
87155.895105 8.744041 0.817640 -4.747688
87155.900049 8.738228 0.819359 -4.749102
87155.904993 8.758637 0.803566 -4.738330
87155.909937 8.760311 0.781713 -4.729383
87155.914850 8.771765 0.728868 -4.727019
87155.919794 8.819592 0.704447 -4.748929
87155.924738 8.778297 0.665064 -4.703213
87155.929682 8.746711 0.702827 -4.680269
87155.934595 8.743151 0.709515 -4.672213
87155.939539 8.761529 0.718739 -4.684463
87155.944483 8.776436 0.729829 -4.648957
87155.949427 8.761467 0.736344 -4.673662
87155.954370 8.764480 0.741032 -4.676115
87155.959314 8.776133 0.775482 -4.702280
87155.964228 8.772303 0.798019 -4.664732
87155.969172 8.775481 0.837977 -4.703667
87155.974115 8.757459 0.851326 -4.701632
87155.979059 8.759870 0.829349 -4.732890
87155.984003 8.762055 0.816238 -4.731631
87155.988947 8.807452 0.792349 -4.742345
87155.993860 8.769661 0.806020 -4.769263
87155.998804 8.759398 0.772130 -4.796147
87156.003748 8.723513 0.759336 -4.819903
87156.008692 8.729602 0.770606 -4.766081
87156.013636 8.711106 0.752556 -4.822532
87156.018579 8.696896 0.705635 -4.828051
87156.023523 8.704482 0.724589 -4.796376
87156.028437 8.704639 0.713501 -4.782883
87156.033411 8.703288 0.706554 -4.779693
87156.038355 8.737068 0.688738 -4.784038
87156.043299 8.761783 0.647901 -4.740655
87156.048243 8.777270 0.691791 -4.723175
87156.053156 8.737738 0.690688 -4.692053
87156.058100 8.749048 0.714973 -4.670416
87156.063044 8.745906 0.742309 -4.658774
87156.067957 8.748520 0.775982 -4.652578
87156.072901 8.758464 0.789201 -4.631011
87156.077845 8.765114 0.781377 -4.631382
87156.082788 8.767516 0.785153 -4.612023
87156.087732 8.776390 0.770490 -4.585211
87156.092676 8.794693 0.760962 -4.596014
87156.097589 8.804954 0.751164 -4.611566
87156.102533 8.819735 0.709421 -4.617495
87156.107477 8.815978 0.657874 -4.639914
87156.112421 8.782371 0.648461 -4.679368
87156.117365 8.783859 0.676855 -4.717147
87156.122309 8.745615 0.668378 -4.742484
87156.127222 8.754406 0.693185 -4.753855
87156.132166 8.761752 0.699012 -4.723276
87156.137110 8.721367 0.701089 -4.774720
87156.142023 8.754046 0.705419 -4.788371
87156.146936 8.752808 0.736688 -4.762550
87156.151880 8.721596 0.735145 -4.761276
87156.156824 8.726234 0.736548 -4.737327
87156.161768 8.732692 0.734002 -4.734164
87156.166712 8.746447 0.771247 -4.690184
87156.171656 8.765730 0.749654 -4.696468
87156.176599 8.804512 0.746977 -4.668655
87156.181513 8.808438 0.751725 -4.640914
87156.186487 8.819279 0.793728 -4.635162
87156.191431 8.836141 0.769208 -4.637056
87156.196375 8.831701 0.760164 -4.627457
87156.201288 8.865239 0.765433 -4.655687
87156.206202 8.851072 0.760248 -4.656678
87156.211145 8.792185 0.785171 -4.638022
87156.216089 8.777864 0.804941 -4.644331
87156.221033 8.788946 0.774363 -4.635090
87156.225946 8.794134 0.774864 -4.663024
87156.230890 8.741823 0.739719 -4.680040
87156.235834 8.750959 0.735528 -4.690225
87156.240808 8.737455 0.759664 -4.733511
87156.245752 8.725906 0.756595 -4.741956
87156.250696 8.719671 0.741947 -4.726785
87156.255609 8.731093 0.688875 -4.729579
87156.260553 8.726860 0.650722 -4.718525
87156.265497 8.768343 0.662558 -4.705939
87156.270441 8.733669 0.685090 -4.726129
87156.275385 8.699217 0.740675 -4.732013
87156.280298 8.707833 0.772120 -4.716428
87156.285212 8.761997 0.798564 -4.719821
87156.290155 8.750295 0.812763 -4.736406
87156.295130 8.809581 0.797786 -4.744129
87156.300043 8.833134 0.791915 -4.701204
87156.304987 8.860701 0.789334 -4.666489
87156.309900 8.835040 0.795613 -4.666899
87156.314844 8.803958 0.835830 -4.699337
87156.319788 8.740709 0.867617 -4.708413
87156.324732 8.739323 0.865065 -4.682004
87156.329645 8.707752 0.904701 -4.688834
87156.334589 8.695176 0.912369 -4.721117
87156.339533 8.681255 0.895220 -4.741265
87156.344477 8.682284 0.887674 -4.766463
87156.349421 8.684199 0.868434 -4.785342
87156.354364 8.626008 0.853192 -4.745645
87156.359278 8.635900 0.901029 -4.767427
87156.364222 8.642139 0.891235 -4.772927
87156.369165 8.681087 0.866552 -4.737968
87156.374109 8.730467 0.853712 -4.765002
87156.379053 8.780321 0.827199 -4.720154
87156.383966 8.815435 0.771706 -4.707473
87156.388941 8.841228 0.791973 -4.688611
87156.393854 8.847576 0.786731 -4.648803
87156.398798 8.861064 0.793919 -4.634796
87156.403742 8.827422 0.790383 -4.620742
87156.408655 8.826152 0.774498 -4.593371
87156.413599 8.836701 0.768993 -4.612389
87156.418543 8.831142 0.740908 -4.635502
87156.423517 8.823403 0.687593 -4.674310
87156.428431 8.808365 0.672280 -4.690425
87156.433374 8.777381 0.659147 -4.724751
87156.438318 8.733633 0.658935 -4.791950
87156.443232 8.721776 0.666908 -4.804428
87156.448175 8.702381 0.652873 -4.816600
87156.453119 8.693328 0.689342 -4.819384
87156.458063 8.648440 0.728226 -4.818816
87156.462976 8.679167 0.751293 -4.832982
87156.467920 8.695156 0.749183 -4.863951
87156.472864 8.679866 0.772739 -4.830292
87156.477808 8.704847 0.801794 -4.781142
87156.482752 8.694489 0.838649 -4.784557
87156.487665 8.711682 0.875561 -4.769333
87156.492609 8.697891 0.928642 -4.732167
87156.497583 8.684681 0.928355 -4.729934
87156.502497 8.702727 0.927372 -4.690069
87156.507441 8.697279 0.938631 -4.693989
87156.512354 8.692882 0.963682 -4.703043
87156.517298 8.691991 0.925356 -4.715540
87156.522242 8.669640 0.937832 -4.714538
87156.527155 8.669369 0.928212 -4.723351
87156.532129 8.665529 0.955715 -4.755636
87156.537104 8.672166 0.952458 -4.789097
87156.542017 8.676491 0.927064 -4.794759
87156.546961 8.650252 0.921712 -4.824049
87156.551874 8.618605 0.916583 -4.828338
87156.556818 8.647899 0.908442 -4.803138
87156.561762 8.663919 0.887782 -4.856249
87156.566675 8.709364 0.827830 -4.853211
87156.571619 8.693045 0.826092 -4.859887
87156.576563 8.667640 0.825070 -4.889900
87156.581507 8.660635 0.814516 -4.890917
87156.586451 8.705613 0.831816 -4.888880
87156.591364 8.723773 0.850434 -4.856480
87156.596308 8.716931 0.882653 -4.848788
87156.601252 8.731029 0.901169 -4.841974
87156.606195 8.721853 0.918444 -4.839095
87156.611139 8.690242 0.919539 -4.837696
87156.616053 8.708554 0.975551 -4.864554
87156.620996 8.668910 1.017001 -4.849915
87156.625940 8.639684 1.007467 -4.812126
87156.630884 8.648391 1.017952 -4.793972
87156.635828 8.596923 0.987357 -4.777218
87156.640772 8.599472 0.950007 -4.809094
87156.645716 8.592101 0.966636 -4.796765
87156.650660 8.582399 0.954682 -4.789508
87156.655573 8.603059 0.925712 -4.823795
87156.660517 8.632240 0.896833 -4.811071
87156.665461 8.610248 0.862858 -4.796470
87156.670374 8.649745 0.878229 -4.781272
87156.675318 8.652658 0.866081 -4.809991
87156.680262 8.659517 0.867764 -4.815851
87156.685205 8.692394 0.851938 -4.799127
87156.690149 8.706098 0.879680 -4.807124
87156.695063 8.722164 0.863702 -4.817100
87156.700006 8.726029 0.864113 -4.811328
87156.704950 8.727871 0.856142 -4.824450
87156.709894 8.734217 0.832731 -4.818502
87156.714838 8.712155 0.849345 -4.816240
87156.719782 8.691684 0.868478 -4.835907
87156.724695 8.651516 0.884346 -4.867246
87156.729639 8.629196 0.931921 -4.842648
87156.734583 8.635413 0.937836 -4.866573
87156.739496 8.617488 0.927640 -4.902879
87156.744440 8.622362 0.926739 -4.882924
87156.749384 8.641174 0.935869 -4.850713
87156.754328 8.657741 0.918659 -4.877554
87156.759272 8.673159 0.908886 -4.869519
87156.764215 8.670348 0.911276 -4.876665
87156.769129 8.651682 0.892641 -4.856186
87156.774073 8.667643 0.870002 -4.870162
87156.779016 8.657688 0.877570 -4.899223
87156.783960 8.649216 0.910786 -4.846193
87156.788904 8.629410 0.880699 -4.844584
87156.793818 8.648652 0.870867 -4.855503
87156.798761 8.640520 0.884531 -4.862292
87156.803705 8.663807 0.856099 -4.844974
87156.808649 8.653472 0.871404 -4.848297
87156.813593 8.673190 0.860440 -4.853356
87156.818537 8.698302 0.893336 -4.857486
87156.823481 8.720442 0.897758 -4.850317
87156.828394 8.698219 0.895618 -4.833925
87156.833338 8.677853 0.906828 -4.843313
87156.838282 8.674608 0.885572 -4.831577
87156.843225 8.674276 0.898152 -4.844692
87156.848169 8.656033 0.899455 -4.812270
87156.853083 8.673113 0.850969 -4.867969
87156.858026 8.656286 0.848739 -4.837720
87156.862970 8.646067 0.875547 -4.821588
87156.867914 8.659703 0.859332 -4.843631
87156.872828 8.663714 0.830554 -4.857472
87156.877771 8.659633 0.846348 -4.829453
87156.882715 8.681531 0.864974 -4.841425
87156.887659 8.699854 0.835147 -4.874154
87156.892603 8.690167 0.840788 -4.843501
87156.897547 8.666175 0.843917 -4.837189
87156.902460 8.656930 0.839982 -4.865847
87156.907404 8.645995 0.862360 -4.871818
87156.912348 8.657843 0.881279 -4.850571
87156.917322 8.627455 0.885812 -4.863518
87156.922235 8.629037 0.897343 -4.833287
87156.927149 8.620550 0.904994 -4.837636
87156.932093 8.646656 0.943839 -4.848123
87156.937037 8.685661 0.925704 -4.846740
87156.941980 8.670239 0.936228 -4.870062
87156.946924 8.649079 0.929967 -4.840462
87156.951868 8.646282 0.918884 -4.843527
87156.956781 8.664798 0.932618 -4.838292
87156.961725 8.660136 0.946774 -4.826778
87156.966669 8.655192 0.918972 -4.855405
87156.971613 8.666820 0.913316 -4.870618
87156.976526 8.642946 0.928180 -4.865728
87156.981470 8.633566 0.920553 -4.869111
87156.986414 8.659667 0.882187 -4.882872
87156.991358 8.630225 0.862744 -4.903702
87156.996302 8.633463 0.854157 -4.894600
87157.001245 8.635579 0.843992 -4.918552
87157.006159 8.630543 0.865852 -4.906379
87157.011103 8.604222 0.875269 -4.923495
87157.016049 8.596958 0.921993 -4.921694
87157.020993 8.608456 0.922939 -4.919279
87157.025906 8.606801 0.940203 -4.904743
87157.030880 8.626886 0.970879 -4.924882
87157.035824 8.631847 0.986561 -4.934899
87157.040737 8.621272 1.008987 -4.920108
87157.045712 8.632021 1.002312 -4.905795
87157.050656 8.632357 0.983294 -4.912460
87157.055600 8.655555 0.999222 -4.916904
87157.060513 8.668840 1.006461 -4.906714
87157.065457 8.631270 0.978532 -4.915517
87157.070401 8.611319 0.970377 -4.956578
87157.075344 8.585745 0.960592 -4.934588
87157.080288 8.608926 0.965772 -4.938655
87157.085202 8.601492 0.927936 -4.966415
87157.090145 8.598683 0.908396 -4.954282
87157.095089 8.626882 0.906306 -4.973933
87157.100033 8.643022 0.896916 -4.975048
87157.104977 8.632761 0.899036 -4.963536
87157.109890 8.595086 0.888262 -4.906090
87157.114834 8.611022 0.891845 -4.887144
87157.119778 8.628663 0.890895 -4.865196
87157.124722 8.598836 0.914206 -4.872329
87157.129635 8.567614 0.917661 -4.888545
87157.134579 8.594525 0.934820 -4.879024
87157.139492 8.590796 0.940934 -4.870464
87157.144406 8.595516 0.927966 -4.885380
87157.149380 8.619466 0.930613 -4.876042
87157.154324 8.615266 0.977099 -4.872789
87157.159268 8.590705 0.966950 -4.906462
87157.164212 8.620542 0.987304 -4.899370
87157.169155 8.615337 0.988775 -4.890281
87157.174099 8.599475 0.970190 -4.927958
87157.179043 8.605232 0.925662 -4.940811
87157.183987 8.604970 0.923997 -4.930165
87157.188900 8.567829 0.890042 -4.941310
87157.193844 8.584975 0.884309 -4.956921
87157.198788 8.601619 0.892417 -4.969557
87157.203732 8.596811 0.887147 -4.955918
87157.208676 8.590665 0.936688 -4.942923
87157.213589 8.586846 0.958674 -4.961981
87157.218533 8.586958 0.972182 -4.951506
87157.223477 8.618825 0.981073 -4.946421
87157.228421 8.596239 0.985409 -4.990743
87157.233364 8.559564 1.030219 -4.999875
87157.238308 8.587960 1.020903 -4.966822
87157.243222 8.592143 1.071443 -4.961407
87157.248135 8.579793 1.054592 -4.948103
87157.253079 8.609825 1.027656 -4.938494
87157.258023 8.631106 1.038581 -4.935434
87157.262966 8.623624 1.011504 -4.925052
87157.267880 8.628581 1.020731 -4.892967
87157.272824 8.640875 0.964945 -4.900592
